年月日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),,スポット・時間前平均価格(円/kWh),α上限値×スポット・時間前平均価格(円/kWh),α下限値×スポット・時間前平均価格(円/kWh),α速報値×スポット・時間前平均価格(円/kWh),α確報値×スポット・時間前平均価格(円/kWh),,回避可能原価全国値(円/kWh),回避可能原価北海道(円/kWh),回避可能原価東北(円/kWh),回避可能原価東京(円/kWh),回避可能原価中部(円/kWh),回避可能原価北陸(円/kWh),回避可能原価関西(円/kWh),回避可能原価中国(円/kWh),回避可能原価四国(円/kWh),回避可能原価九州(円/kWh)
2019/12/30,21,20002800,20080150,15656350,7.52,9.57,9.04,9.04,6.90,6.90,6.90,6.90,6.90,3.09,,7.52,506.99,2.19,9.17,9.17,,7.52,9.57,9.04,9.02,6.90,6.90,6.90,6.88,6.81,3.09
2019/12/30,22,20313000,20170150,15567600,6.95,9.57,9.04,9.04,6.43,6.43,6.43,6.43,6.43,2.81,,6.97,508.45,2.10,8.82,8.82,,6.97,9.57,9.04,9.03,6.43,6.43,6.43,6.42,6.35,2.81
2019/12/30,23,20866600,20143700,15570650,6.80,9.03,9.03,9.03,5.89,5.89,5.89,5.89,5.89,0.01,,6.82,508.48,2.11,8.83,8.89,,6.82,8.99,9.01,9.00,5.89,5.89,5.89,5.87,5.88,0.01
2019/12/30,24,21187750,20125900,15577500,6.72,8.87,8.87,8.87,5.34,5.34,5.34,5.34,5.34,0.01,,6.73,508.02,2.11,7.51,8.82,,6.73,8.84,8.85,8.85,5.34,5.34,5.34,5.35,5.36,0.01
2019/12/30,25,21615750,20022100,15502000,6.74,8.89,8.89,8.89,5.89,5.89,5.89,5.89,5.89,0.01,,6.75,508.02,2.11,7.51,7.51,,6.75,8.78,8.87,8.87,5.89,5.89,5.88,5.88,5.87,0.01
2019/12/30,26,22076000,19996850,15569100,5.89,8.89,8.89,8.89,5.08,5.08,5.08,5.08,5.08,0.01,,5.93,511.29,2.12,7.55,7.55,,5.93,8.85,8.88,8.88,5.08,5.08,5.08,5.12,5.12,0.01
2019/12/30,27,22205100,19924400,15600350,5.40,8.05,8.05,8.05,4.89,4.89,4.89,4.89,4.89,0.01,,5.45,512.54,2.15,6.75,6.91,,5.45,8.05,8.04,8.04,4.89,4.89,4.89,4.93,4.95,0.01
2019/12/30,28,22329150,19777800,15644200,5.40,9.57,8.05,8.05,4.61,4.61,4.61,4.61,4.61,0.01,,5.44,511.60,2.15,5.94,6.34,,5.44,9.57,8.04,8.05,4.61,4.61,4.61,4.64,4.68,0.01
2019/12/30,29,22312750,19720800,15754550,5.89,9.92,8.05,8.05,4.61,4.61,4.61,4.61,4.61,0.01,,5.92,509.85,2.14,5.42,5.43,,5.92,9.92,8.05,8.04,4.61,4.61,4.61,4.64,4.64,0.01
2019/12/30,30,21882200,19564650,15761300,6.29,9.92,8.05,8.05,4.77,4.77,4.77,4.77,4.77,0.01,,6.29,507.26,2.14,5.39,5.40,,6.29,9.92,8.05,8.05,4.77,4.77,4.77,4.77,4.79,0.01
2019/12/30,31,21083050,19444150,16208750,5.81,9.92,7.25,7.25,4.89,4.89,4.89,4.89,4.89,0.01,,5.81,507.27,2.14,5.36,5.39,,5.81,9.92,7.26,7.25,4.89,4.89,4.89,4.89,4.91,0.01
2019/12/30,32,20048300,19438200,16150100,6.29,9.57,8.99,8.99,5.08,5.08,5.08,5.08,5.08,0.01,,6.29,506.99,2.14,5.39,5.39,,6.29,9.57,8.98,8.99,5.08,5.08,5.08,5.08,5.11,0.01
2019/12/30,33,20015700,19643850,16434850,7.53,10.17,9.04,9.04,5.89,5.89,5.89,5.89,5.89,4.93,,7.53,507.27,2.18,5.39,5.40,,7.53,10.17,9.05,9.04,5.89,5.89,5.89,5.89,5.87,4.93
2019/12/30,34,19916400,19796400,16501400,8.34,10.17,9.19,9.19,6.49,6.49,6.49,6.49,6.49,5.39,,8.34,510.82,2.22,8.34,8.34,,8.34,10.17,9.19,9.19,6.49,6.49,6.49,6.48,6.50,5.39
2019/12/30,35,20032900,20215300,16568800,8.34,10.17,9.29,9.29,6.82,6.82,6.82,6.82,6.82,5.39,,8.33,510.20,2.22,8.33,8.33,,8.33,10.17,9.30,9.29,6.81,6.82,6.82,6.81,6.84,5.39
2019/12/30,36,20104350,20439650,16715900,8.34,10.17,9.29,9.29,8.70,8.70,8.70,8.70,8.70,5.40,,8.34,510.82,2.22,8.34,8.55,,8.34,10.17,9.30,9.29,8.69,8.70,8.70,8.70,8.66,5.40
2019/12/30,37,20630450,20604750,16985850,8.80,10.17,9.18,9.18,7.48,7.48,7.48,7.48,7.48,5.40,,8.80,509.81,2.28,8.34,8.55,,8.80,10.17,9.18,9.18,7.48,7.48,7.48,7.48,7.48,5.40
2019/12/30,38,20621700,20638750,16932150,8.80,10.17,9.20,9.20,7.48,7.48,7.48,7.48,7.48,5.40,,8.79,509.23,2.23,7.16,7.16,,8.79,10.17,9.20,9.20,7.47,7.48,7.48,7.45,7.47,5.40
2019/12/30,39,20704850,20504950,16879850,8.80,10.17,9.21,9.21,8.29,8.29,8.29,8.29,8.29,5.40,,8.79,510.24,2.28,7.20,7.20,,8.79,10.17,9.21,9.21,8.28,8.29,8.29,8.28,8.23,5.40
2019/12/30,40,20448350,20403450,16828350,8.80,9.92,9.20,9.20,7.48,7.48,7.48,7.48,7.48,5.40,,8.79,506.69,2.25,6.49,6.49,,8.79,9.92,9.20,9.20,7.48,7.48,7.48,7.45,7.47,5.40
2019/12/30,41,19865700,20156050,16447950,8.80,9.92,9.10,9.10,8.28,8.28,8.28,8.28,8.28,5.40,,8.79,505.50,2.28,6.68,6.95,,8.79,9.92,9.10,9.10,8.27,8.28,8.28,8.24,8.22,5.40
2019/12/30,42,20141550,19985800,16374250,8.70,9.92,9.10,9.10,7.48,7.48,7.48,7.48,7.48,5.40,,8.68,506.10,2.27,6.94,6.94,,8.68,9.92,9.10,9.10,7.47,7.48,7.48,7.40,7.48,5.40
2019/12/30,43,20240650,19955600,15944050,7.48,9.92,8.93,8.93,8.93,8.93,8.93,8.93,8.93,5.39,,7.48,509.81,2.24,6.84,6.77,,7.48,9.92,8.92,8.92,8.91,8.93,8.93,8.82,8.91,5.39
2019/12/30,44,20723000,19783750,15986700,7.33,9.57,8.93,8.93,7.48,7.48,7.48,7.48,7.48,5.39,,7.33,511.84,2.24,5.46,6.07,,7.33,9.57,8.92,8.91,7.46,7.48,7.45,7.45,7.47,5.39
2019/12/30,45,21451100,19681500,16066800,6.68,9.57,7.08,7.08,6.38,6.38,6.38,6.38,6.38,5.39,,6.68,511.84,2.28,5.46,5.46,,6.68,9.57,7.08,7.08,6.35,6.38,6.37,6.37,6.38,5.39
2019/12/30,46,21405600,19330550,16046500,6.60,9.57,6.94,6.94,6.09,6.09,6.09,6.09,6.09,5.39,,6.60,511.84,2.28,5.38,5.39,,6.60,9.57,6.94,6.94,6.07,6.09,6.09,6.09,6.06,5.39
2019/12/30,47,20858050,18822050,15844400,6.29,9.57,6.76,6.76,6.09,6.09,6.09,6.09,6.09,5.39,,6.29,511.84,2.28,5.40,5.40,,6.29,9.57,6.76,6.76,6.08,6.09,6.09,6.09,6.08,5.39
2019/12/30,48,19633900,18066200,15465750,5.76,9.57,6.68,6.68,5.08,5.08,5.08,5.08,5.08,5.08,,5.76,509.81,2.22,5.39,5.39,,5.76,9.57,6.68,6.68,5.07,5.08,5.08,5.08,5.09,5.08
2019/12/31,1,17413900,17479500,14802600,5.39,9.57,6.51,6.51,5.08,5.08,5.08,5.08,5.08,5.08,,5.39,504.78,2.13,5.39,5.21,,5.39,9.57,6.51,6.51,5.08,5.08,5.08,5.08,5.08,5.08
2019/12/31,2,18883850,17885450,15194500,5.39,9.57,6.51,6.51,4.70,4.70,4.70,4.70,4.70,4.70,,5.39,504.78,2.13,5.21,4.89,,5.39,9.57,6.51,6.51,4.70,4.70,4.70,4.70,4.70,4.70
2019/12/31,3,20946400,18067300,15256000,5.39,9.57,6.31,6.31,4.72,4.72,4.72,4.72,4.72,4.72,,5.39,504.78,2.08,5.08,5.00,,5.39,9.57,6.31,6.31,4.72,4.72,4.72,4.72,4.72,4.72
2019/12/31,4,21470800,18146800,15456050,5.39,6.31,6.31,6.31,4.64,4.64,4.64,4.64,4.64,4.64,,5.39,504.78,2.05,5.00,4.88,,5.39,6.31,6.31,6.31,4.64,4.64,4.64,4.64,4.64,4.64
2019/12/31,5,21616150,18292350,15432300,5.39,6.26,6.26,6.26,4.69,4.69,4.69,4.69,4.69,4.69,,5.39,504.78,2.04,5.00,4.99,,5.39,6.28,6.27,6.26,4.69,4.69,4.69,4.69,4.69,4.69
2019/12/31,6,22050900,18194450,15413400,5.39,6.26,6.26,6.26,4.71,4.71,4.71,4.71,4.71,4.71,,5.39,505.33,2.04,5.00,4.96,,5.39,6.28,6.27,6.26,4.71,4.71,4.71,4.71,4.71,4.71
2019/12/31,7,22517250,18159850,15373400,5.09,6.24,6.24,6.24,4.64,4.64,4.64,4.64,4.64,4.64,,5.09,505.34,2.05,5.00,5.00,,5.09,6.27,6.24,6.24,4.64,4.64,4.64,4.64,4.64,4.64
2019/12/31,8,22525650,18111550,15374050,5.00,6.24,6.24,6.24,4.64,4.64,4.64,4.64,4.64,4.64,,5.00,505.34,2.05,5.00,5.00,,5.00,6.27,6.24,6.24,4.64,4.64,4.64,4.64,4.64,4.64
2019/12/31,9,22679850,18050500,15255500,5.00,6.20,6.20,6.20,4.84,4.84,4.84,4.84,4.84,4.84,,5.00,504.78,2.05,5.08,5.00,,5.00,6.25,6.20,6.20,4.84,4.84,4.84,4.84,4.84,4.84
2019/12/31,10,22674950,18078450,15366950,5.00,6.20,6.20,6.20,4.64,4.64,4.64,4.64,4.64,4.64,,5.00,504.78,2.05,5.00,5.00,,5.00,6.25,6.20,6.20,4.64,4.64,4.64,4.64,4.64,4.64
2019/12/31,11,22409300,18093050,15152400,5.08,6.21,6.21,6.21,4.70,4.70,4.70,4.70,4.70,4.70,,5.08,505.33,2.05,5.00,5.00,,5.08,6.25,6.21,6.21,4.70,4.70,4.70,4.70,4.70,4.70
2019/12/31,12,22468950,18188750,15163150,5.08,6.27,6.27,6.27,4.64,4.64,4.64,4.64,4.64,4.64,,5.08,505.38,2.05,4.83,4.89,,5.08,6.29,6.27,6.27,4.64,4.64,4.64,4.64,4.64,4.64
2019/12/31,13,22435450,18143600,15001700,5.39,6.26,6.26,6.26,4.72,4.72,4.72,4.72,4.72,4.72,,5.39,505.38,2.10,4.67,4.67,,5.39,6.29,6.27,6.26,4.72,4.72,4.72,4.72,4.72,4.72
2019/12/31,14,22748550,18109250,14869700,5.39,6.40,6.40,6.40,5.08,5.08,5.08,5.08,5.08,5.08,,5.39,505.71,2.05,4.67,4.67,,5.39,6.40,6.40,6.40,5.08,5.08,5.08,5.08,5.07,5.08
2019/12/31,15,22216450,17972900,14835650,6.20,9.57,6.59,6.59,5.08,5.08,5.08,5.08,5.08,5.08,,6.20,505.71,2.13,5.00,4.73,,6.20,9.57,6.59,6.59,5.08,5.08,5.08,5.08,5.07,5.08
2019/12/31,16,22552750,18128400,14795150,6.20,9.57,6.66,6.66,5.08,5.08,5.08,5.08,5.08,5.08,,6.20,505.71,2.13,4.97,4.97,,6.20,9.57,6.66,6.66,5.08,5.08,5.08,5.08,5.08,5.08
2019/12/31,17,22466250,17455450,14669600,6.20,6.65,6.65,6.65,5.08,5.08,5.08,5.08,5.08,5.08,,6.20,505.71,2.23,5.39,5.39,,6.20,6.69,6.65,6.65,5.08,5.08,5.08,5.08,5.08,5.08
2019/12/31,18,23262950,17421500,14625900,6.20,6.65,6.65,6.65,4.70,4.70,4.70,4.70,4.70,4.70,,6.20,505.71,2.23,4.89,5.28,,6.20,6.65,6.65,6.64,4.70,4.70,4.70,4.70,4.70,4.70
2019/12/31,19,24863000,17464600,14804650,5.39,6.24,6.24,6.24,4.64,4.64,4.64,4.64,4.64,4.64,,5.39,506.45,2.16,5.29,5.39,,5.39,6.21,6.24,6.24,4.64,4.64,4.64,4.64,4.64,4.64
2019/12/31,20,25910400,17592300,15191750,4.92,6.19,6.19,6.19,4.60,4.60,4.60,4.60,4.60,4.60,,4.92,506.45,2.16,4.55,4.64,,4.92,6.19,6.19,6.19,4.60,4.60,4.60,4.60,4.59,4.60
2019/12/31,21,27018350,17189500,15258450,4.64,4.96,4.96,4.96,4.54,4.54,4.54,4.54,4.54,4.54,,4.64,506.40,2.13,4.50,4.64,,4.64,4.97,4.95,4.96,4.54,4.54,4.54,4.54,4.53,4.54
2019/12/31,22,28170000,17015450,15375200,4.54,4.94,4.94,4.94,3.16,3.16,3.16,3.16,3.16,1.00,,4.54,506.40,2.12,4.24,4.56,,4.54,4.95,4.94,4.94,3.16,3.16,3.16,3.16,3.21,1.02
2019/12/31,23,28628950,16768300,15366850,4.49,4.91,4.91,4.91,3.52,3.52,3.52,3.52,3.52,0.01,,4.49,506.55,2.12,4.33,4.65,,4.49,4.92,4.90,4.91,3.52,3.52,3.52,3.52,3.52,0.01
2019/12/31,24,29145700,16763100,15404700,4.30,4.91,4.91,4.91,3.12,3.12,3.12,3.12,3.12,0.01,,4.30,506.55,2.12,4.33,4.48,,4.30,4.92,4.91,4.91,3.12,3.12,3.12,3.12,3.12,0.01
2019/12/31,25,29232050,16654950,15341550,4.30,4.82,4.82,4.82,3.52,3.52,3.52,3.52,3.52,0.01,,4.30,506.55,2.12,4.35,4.42,,4.30,4.82,4.82,4.82,3.52,3.52,3.52,3.51,3.53,0.01
2019/12/31,26,29281000,16589450,15231750,4.30,4.88,4.88,4.88,3.64,3.64,3.64,3.64,3.64,0.01,,4.30,507.27,2.12,4.54,4.45,,4.30,4.88,4.88,4.88,3.64,3.64,3.65,3.63,3.66,0.01
2019/12/31,27,29206100,16606950,15098150,4.30,4.84,4.84,4.84,3.63,3.63,3.63,3.63,3.63,0.01,,4.30,507.27,2.12,4.38,4.33,,4.30,4.85,4.83,4.84,3.63,3.63,3.63,3.62,3.63,0.01
2019/12/31,28,28978200,16586700,14980150,4.33,4.80,4.80,4.80,4.23,4.23,4.23,4.23,4.23,0.01,,4.33,507.26,2.12,4.61,4.56,,4.33,4.82,4.80,4.80,4.23,4.23,4.23,4.21,4.23,0.01
2019/12/31,29,28472150,16589800,14940050,4.37,4.91,4.91,4.91,4.28,4.28,4.28,4.28,4.28,0.01,,4.37,507.27,2.12,4.56,4.54,,4.37,4.96,4.90,4.91,4.28,4.28,4.28,4.25,4.28,0.01
2019/12/31,30,26929550,16501450,14642950,4.61,5.00,5.00,5.00,4.55,4.55,4.55,4.55,4.55,0.01,,4.61,508.52,2.13,5.00,4.92,,4.61,5.05,5.00,5.00,4.55,4.55,4.54,4.53,4.55,0.01
2019/12/31,31,26662100,16554750,15065300,4.56,5.00,5.00,5.00,4.55,4.55,4.55,4.55,4.55,0.01,,4.56,508.51,2.14,5.00,4.64,,4.56,5.01,5.00,5.00,4.55,4.55,4.54,4.52,4.55,0.01
2019/12/31,32,24907050,16908350,14995400,4.89,5.00,5.00,5.00,4.61,4.61,4.61,4.61,4.61,0.01,,4.89,507.26,2.15,5.86,5.40,,4.89,5.01,5.00,5.00,4.61,4.61,4.61,4.60,4.54,0.01
2019/12/31,33,23704500,17276250,15018650,5.81,6.56,6.56,6.56,5.83,5.83,5.83,5.83,5.83,5.39,,5.81,508.54,2.27,6.43,6.48,,5.81,6.56,6.57,6.56,5.83,5.83,5.83,5.83,5.70,5.39
2019/12/31,34,23184600,17453150,14904500,6.56,9.57,6.78,6.78,6.78,6.78,6.78,6.78,6.78,5.39,,6.55,508.48,2.27,6.98,6.98,,6.55,9.57,6.76,6.77,6.78,6.78,6.78,6.78,6.68,5.39
2019/12/31,35,22631000,17807750,15010800,7.92,9.57,9.05,9.05,9.05,9.05,9.05,9.05,9.05,7.92,,7.92,509.25,2.28,9.20,9.20,,7.92,9.57,9.05,9.04,9.04,9.05,9.04,9.03,9.01,7.92
2019/12/31,36,22704650,18378900,14928250,9.05,9.05,9.05,9.05,9.05,9.05,9.05,9.05,9.05,5.40,,9.04,508.69,2.27,9.27,9.19,,9.04,9.05,9.04,9.02,9.04,9.05,9.05,9.05,9.04,5.41
2019/12/31,37,22829650,18639650,15053650,8.34,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,,8.32,509.67,2.23,9.08,9.08,,8.32,8.70,8.69,8.67,8.69,8.70,8.70,8.69,8.54,8.70
2019/12/31,38,22801000,18929850,15273100,8.34,8.34,8.34,8.34,8.34,8.34,8.34,8.34,8.34,8.34,,8.31,509.06,2.23,8.77,8.77,,8.31,8.35,8.33,8.31,8.33,8.34,8.31,8.34,8.16,8.34
2019/12/31,39,22601900,19060300,15453850,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,,7.35,509.51,2.23,7.46,7.46,,7.35,7.38,7.36,7.35,7.36,7.37,7.36,7.37,7.21,7.37
2019/12/31,40,22176900,19175650,15597450,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,,7.36,508.56,2.23,7.47,7.47,,7.36,7.40,7.37,7.35,7.37,7.37,7.37,7.37,7.36,7.37
2019/12/31,41,21786850,19185250,15700150,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,,7.33,506.58,2.23,7.11,7.11,,7.33,7.30,7.34,7.34,7.33,7.34,7.32,7.34,7.29,7.34
2019/12/31,42,22114650,18967200,15706350,7.12,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,,7.12,508.54,2.24,7.12,7.12,,7.12,7.37,7.34,7.34,7.33,7.34,7.34,7.34,7.31,7.34
2019/12/31,43,22447900,19027750,15709050,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,,7.06,510.83,2.22,6.71,6.79,,7.06,7.13,7.07,7.06,7.06,7.06,7.06,7.06,7.04,7.06
2019/12/31,44,23107350,18775500,15660100,7.06,7.06,7.06,7.06,6.47,6.47,6.47,6.47,6.47,6.47,,7.06,510.90,2.22,6.79,6.79,,7.06,7.16,7.07,7.06,6.47,6.47,6.47,6.46,6.46,6.47
2019/12/31,45,22827250,18735100,15387450,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,5.40,,6.98,510.89,2.21,6.90,6.90,,6.98,7.03,6.98,6.98,6.97,6.98,6.97,6.98,6.90,5.40
2019/12/31,46,22264650,18545500,15332350,6.98,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,5.40,,6.98,510.90,2.19,6.98,6.90,,6.98,6.94,6.91,6.90,6.89,6.90,6.90,6.90,6.83,5.40
2019/12/31,47,21162900,18416600,15184000,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,5.40,,6.93,510.90,2.22,6.96,7.02,,6.93,7.00,6.94,6.93,6.92,6.93,6.90,6.93,6.87,5.40
2019/12/31,48,19614200,18039800,14879950,6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,5.40,,6.87,510.89,2.21,7.06,6.93,,6.87,6.95,6.87,6.87,6.86,6.87,6.83,6.87,6.80,5.40
2020/01/01,1,17030600,18224200,14612900,6.78,11.01,6.78,6.78,6.78,6.78,6.78,6.78,6.78,5.41,,6.78,504.72,2.22,6.72,6.72,,6.78,11.01,6.77,6.78,6.78,6.78,6.78,6.76,6.71,5.41
2020/01/01,2,17944550,18188300,14600550,6.64,10.36,6.72,6.72,6.72,6.72,6.72,6.72,6.72,5.16,,6.64,504.72,2.24,6.49,6.49,,6.64,10.36,6.66,6.72,6.72,6.72,6.72,6.71,6.75,5.16
2020/01/01,3,19106350,18205200,14706000,6.53,10.36,6.53,6.53,6.53,6.53,6.53,6.53,6.53,5.16,,6.53,504.72,2.27,6.47,6.47,,6.53,10.36,6.48,6.53,6.53,6.53,6.53,6.51,6.53,5.16
2020/01/01,4,19604000,18372650,14890500,6.53,9.34,6.53,6.53,6.53,6.53,6.53,6.53,6.53,5.16,,6.52,503.94,2.27,6.30,6.39,,6.52,9.34,6.46,6.53,6.53,6.53,6.53,6.51,6.52,5.16
2020/01/01,5,19956600,18536600,15275850,6.92,9.34,6.92,6.92,6.92,6.92,6.92,6.92,6.92,5.16,,6.92,504.75,2.24,6.80,6.92,,6.92,9.34,6.86,6.92,6.92,6.92,6.92,6.92,6.92,5.16
2020/01/01,6,20667350,18555250,15437300,6.80,9.34,6.92,6.92,6.92,6.92,6.92,6.92,6.92,5.16,,6.80,505.17,2.26,6.92,6.92,,6.80,9.34,6.86,6.92,6.92,6.92,6.92,6.92,6.92,5.16
2020/01/01,7,21395500,18465100,15166500,6.33,9.34,6.42,6.42,6.42,6.42,6.42,6.42,6.42,5.16,,6.33,505.17,2.20,6.42,6.42,,6.33,9.34,6.37,6.42,6.42,6.42,6.42,6.40,6.41,5.16
2020/01/01,8,21567150,18467050,15277450,6.33,9.34,6.33,6.33,6.33,6.33,6.33,6.33,6.33,5.16,,6.33,505.17,2.20,6.42,6.33,,6.33,9.34,6.28,6.33,6.33,6.33,6.33,6.31,6.32,5.16
2020/01/01,9,21801500,18405700,15234300,6.16,9.34,6.30,6.30,6.30,6.30,6.30,6.30,6.30,5.16,,6.16,505.17,2.17,6.30,6.30,,6.16,9.34,6.25,6.30,6.30,6.30,6.30,6.29,6.29,5.16
2020/01/01,10,21948800,18333950,15242700,5.98,9.34,6.16,6.16,5.99,5.99,5.99,5.99,5.99,5.16,,5.98,505.17,2.18,6.00,5.96,,5.98,9.34,6.15,6.16,5.99,5.99,5.99,5.98,5.95,5.16
2020/01/01,11,21886150,18599150,15447750,6.03,9.34,6.30,6.30,6.03,6.03,6.03,6.03,6.03,5.16,,6.03,505.27,2.18,5.96,5.64,,6.03,9.34,6.30,6.30,6.03,6.03,6.03,6.00,6.00,5.16
2020/01/01,12,21974400,18522050,15291250,5.96,9.34,6.30,6.30,5.28,5.28,5.28,5.28,5.28,5.16,,5.96,505.40,2.18,5.64,5.41,,5.96,9.34,6.30,6.30,5.28,5.28,5.28,5.28,5.23,5.16
2020/01/01,13,21466550,18472950,15080800,6.23,10.09,6.38,6.38,6.23,6.23,6.23,6.23,6.23,5.16,,6.23,505.53,2.23,6.00,5.85,,6.23,10.09,6.38,6.38,6.22,6.23,6.23,6.23,6.14,5.16
2020/01/01,14,21397200,18422950,14893800,6.29,10.09,6.46,6.46,6.46,6.46,6.46,6.46,6.46,5.16,,6.29,505.53,2.23,6.29,6.09,,6.29,10.09,6.46,6.46,6.45,6.46,6.46,6.44,6.44,5.16
2020/01/01,15,21909100,18412750,14662550,6.46,9.34,6.59,6.59,6.59,6.59,6.59,6.59,6.59,5.16,,6.46,505.53,2.24,6.53,6.46,,6.46,9.34,6.58,6.58,6.59,6.59,6.59,6.59,6.59,5.16
2020/01/01,16,22710200,18567100,14625800,6.46,11.25,6.53,6.53,6.53,6.53,6.53,6.53,6.53,5.16,,6.46,505.53,2.25,6.53,6.46,,6.46,11.25,6.52,6.52,6.53,6.53,6.53,6.53,6.53,5.16
2020/01/01,17,23488850,18002100,14638900,6.12,9.29,6.45,6.45,6.43,6.43,6.43,6.43,6.43,4.71,,6.11,506.02,2.22,6.47,6.44,,6.11,9.29,6.45,6.45,6.43,6.43,6.42,6.43,6.39,4.59
2020/01/01,18,24257700,17862200,14578850,6.03,9.02,6.45,6.45,5.83,5.83,5.83,5.83,5.83,5.16,,6.03,507.58,2.19,6.03,6.04,,6.03,9.02,6.45,6.45,5.83,5.83,5.83,5.83,5.83,5.15
2020/01/01,19,25783150,17453800,14858550,5.16,8.71,6.65,6.65,4.88,4.88,4.88,4.88,4.88,0.01,,5.16,507.58,2.16,5.16,5.33,,5.16,8.71,6.65,6.65,4.88,4.88,4.88,4.88,4.86,0.01
2020/01/01,20,26596450,17148200,14782400,5.16,6.40,6.40,6.40,4.88,4.88,4.88,4.88,4.88,0.01,,5.16,507.58,2.16,5.16,4.53,,5.16,6.40,6.40,6.40,4.88,4.88,4.88,4.88,4.85,0.01
2020/01/01,21,27982950,17088300,14685150,4.72,5.46,5.46,5.46,4.60,4.60,4.60,4.60,4.60,4.60,,4.72,506.85,2.07,5.16,4.53,,4.72,5.46,5.46,5.46,4.60,4.60,4.60,4.60,4.55,4.51
2020/01/01,22,28642000,16809550,14760450,4.33,5.00,5.00,5.00,4.10,4.10,4.10,4.10,4.10,0.01,,4.33,506.85,2.07,4.33,4.23,,4.33,4.99,5.00,5.00,4.10,4.10,4.10,4.10,4.10,0.01
2020/01/01,23,29387800,16757850,14816950,4.28,4.80,4.80,4.80,3.90,3.90,3.90,3.90,3.90,0.01,,4.28,507.29,2.06,4.33,4.23,,4.28,4.80,4.80,4.80,3.90,3.90,3.90,3.90,3.91,0.01
2020/01/01,24,30214100,16650250,14816000,4.26,4.80,4.80,4.80,3.75,3.75,3.75,3.75,3.75,0.01,,4.26,507.29,2.07,4.39,4.12,,4.26,4.80,4.80,4.80,3.75,3.75,3.75,3.75,3.78,0.01
2020/01/01,25,30433250,16571300,14773250,4.12,4.80,4.80,4.80,3.75,3.75,3.75,3.75,3.75,0.01,,4.12,507.29,2.06,4.29,4.12,,4.12,4.80,4.80,4.80,3.75,3.75,3.75,3.75,3.78,0.01
2020/01/01,26,30594750,16528000,14705200,4.06,4.80,4.80,4.80,3.80,3.80,3.80,3.80,3.80,0.01,,4.06,507.29,2.07,4.33,4.12,,4.06,4.80,4.80,4.80,3.80,3.80,3.80,3.80,3.83,0.01
2020/01/01,27,30502400,16542050,14672550,4.12,4.80,4.80,4.80,3.90,3.90,3.90,3.90,3.90,0.01,,4.12,507.29,2.06,4.33,4.25,,4.12,4.80,4.80,4.80,3.90,3.90,3.90,3.90,3.89,0.01
2020/01/01,28,30021950,16527450,14631700,4.29,4.80,4.80,4.80,4.48,4.48,4.48,4.48,4.48,0.01,,4.29,507.29,2.12,4.80,4.48,,4.29,4.79,4.80,4.80,4.48,4.48,4.48,4.47,4.48,0.01
2020/01/01,29,29495500,16160500,14364500,4.29,5.00,5.00,5.00,4.11,4.11,4.11,4.11,4.11,0.01,,4.29,507.29,2.11,4.53,4.23,,4.29,4.98,5.00,5.00,4.11,4.11,4.11,4.10,4.14,0.01
2020/01/01,30,28099600,16240500,14340250,4.33,6.04,5.00,5.00,4.54,4.54,4.54,4.54,4.54,0.01,,4.33,507.58,2.11,5.16,4.60,,4.33,6.04,5.00,5.00,4.54,4.54,4.54,4.54,4.51,0.01
2020/01/01,31,26819500,16395750,14550200,4.60,8.93,5.00,5.00,4.60,4.60,4.60,4.60,4.60,0.01,,4.60,507.58,2.14,5.16,4.88,,4.60,8.93,5.00,5.00,4.60,4.60,4.60,4.60,4.57,0.01
2020/01/01,32,25666550,16668100,14675050,5.00,9.14,5.93,5.93,4.60,4.60,4.60,4.60,4.60,0.01,,5.00,507.29,2.16,5.16,5.00,,5.00,9.14,5.93,5.93,4.60,4.60,4.60,4.59,4.60,0.01
2020/01/01,33,24906850,17203850,14697400,5.83,9.34,6.48,6.48,5.89,5.89,5.89,5.89,5.89,5.16,,5.83,508.51,2.26,5.83,5.20,,5.83,9.34,6.48,6.48,5.89,5.89,5.89,5.86,5.87,5.16
2020/01/01,34,24137450,17498800,14871200,6.29,9.34,6.55,6.55,6.55,6.55,6.55,6.55,6.55,5.16,,6.29,508.52,2.28,6.48,6.16,,6.29,9.34,6.55,6.54,6.55,6.55,6.55,6.53,6.55,5.16
