îNåéì˙,éûçèÉRÅ[Éh,îÑÇËì¸éDó (kWh),îÉÇ¢ì¸éDó (kWh),ñÒíËëçó (kWh),ÉVÉXÉeÉÄÉvÉâÉCÉX(â~/kWh),ÉGÉäÉAÉvÉâÉCÉXñkäCìπ(â~/kWh),ÉGÉäÉAÉvÉâÉCÉXìåñk(â~/kWh),ÉGÉäÉAÉvÉâÉCÉXìåãû(â~/kWh),ÉGÉäÉAÉvÉâÉCÉXíÜïî(â~/kWh),ÉGÉäÉAÉvÉâÉCÉXñkó§(â~/kWh),ÉGÉäÉAÉvÉâÉCÉXä÷êº(â~/kWh),ÉGÉäÉAÉvÉâÉCÉXíÜçë(â~/kWh),ÉGÉäÉAÉvÉâÉCÉXélçë(â~/kWh),ÉGÉäÉAÉvÉâÉCÉXã„èB(â~/kWh),,ÉXÉ|ÉbÉgÅEéûä‘ëOïΩãœâøäi(â~/kWh),Éøè„å¿ílÅ~ÉXÉ|ÉbÉgÅEéûä‘ëOïΩãœâøäi(â~/kWh),Éøâ∫å¿ílÅ~ÉXÉ|ÉbÉgÅEéûä‘ëOïΩãœâøäi(â~/kWh),Éøë¨ïÒílÅ~ÉXÉ|ÉbÉgÅEéûä‘ëOïΩãœâøäi(â~/kWh),ÉøämïÒílÅ~ÉXÉ|ÉbÉgÅEéûä‘ëOïΩãœâøäi(â~/kWh),,âÒîâ¬î\å¥âøëSçëíl(â~/kWh),âÒîâ¬î\å¥âøñkäCìπ(â~/kWh),âÒîâ¬î\å¥âøìåñk(â~/kWh),âÒîâ¬î\å¥âøìåãû(â~/kWh),âÒîâ¬î\å¥âøíÜïî(â~/kWh),âÒîâ¬î\å¥âøñkó§(â~/kWh),âÒîâ¬î\å¥âøä÷êº(â~/kWh),âÒîâ¬î\å¥âøíÜçë(â~/kWh),âÒîâ¬î\å¥âøélçë(â~/kWh),âÒîâ¬î\å¥âøã„èB(â~/kWh),,îÑÇËÉuÉçÉbÉNì¸éDëçó (kWh),îÑÇËÉuÉçÉbÉNñÒíËëçó (kWh),îÉÇ¢ÉuÉçÉbÉNì¸éDëçó (kWh),îÉÇ¢ÉuÉçÉbÉNñÒíËëçó (kWh),,FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™ÅjëSçëíl(â~/kWh),FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™ÅjñkäCìπ(â~/kWh),FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™Åjìåñk(â~/kWh),FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™Åjìåãû(â~/kWh),FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™ÅjíÜïî(â~/kWh),FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™Åjñkó§(â~/kWh),FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™Åjä÷êº(â~/kWh),FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™ÅjíÜçë(â~/kWh),FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™Åjélçë(â~/kWh),FIPéQè∆âøäiÅiâµìdóÕéÊà¯ésèÍï™Åjã„èB(â~/kWh)
2022/02/11,33,23018500,22167450,19067650,14.80,22.11,22.11,22.11,22.11,14.14,14.14,14.14,14.14,9.77,,14.90,517.80,0.00,14.36,13.86,,14.90,22.09,22.07,22.15,22.06,14.13,14.15,14.14,14.14,9.77,,5994000,3804050,3121350,2038400,,14.90,22.11,22.12,22.10,22.17,14.14,14.14,14.15,14.15,9.77
2022/02/11,34,20729600,22662250,18679600,23.57,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,14.27,,23.58,513.53,0.00,14.81,14.81,,23.58,23.85,23.84,23.87,23.86,23.88,23.86,23.87,23.85,14.27,,5402250,4005050,3018050,1832100,,23.58,23.86,23.85,23.89,23.90,23.85,23.85,23.85,23.85,14.27
2022/02/11,35,20579750,24174150,19452900,28.78,27.27,28.97,28.97,28.97,28.97,28.97,28.97,28.97,14.80,,28.78,514.15,0.00,23.83,22.88,,28.78,27.29,28.97,28.97,28.97,29.01,28.97,28.98,28.97,14.80,,5607000,4505700,3084150,1592700,,28.78,27.31,28.97,28.97,28.98,28.97,28.96,29.00,28.97,14.80
2022/02/11,36,20706550,25063350,19689700,30.06,27.12,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,,30.06,514.51,0.00,29.04,29.04,,30.06,27.13,29.46,29.47,29.48,29.51,29.46,29.47,29.46,29.46,,5707100,4777950,3207200,1603250,,30.06,27.13,29.46,29.48,29.48,29.45,29.46,29.47,29.47,29.46
2022/02/11,37,21310700,25622750,20218000,29.63,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,,29.62,514.80,0.00,29.62,29.09,,29.62,29.08,29.08,29.08,29.03,29.09,29.08,29.09,29.08,29.08,,5755650,4784550,3103200,1434750,,29.62,29.04,29.08,29.09,29.08,28.93,29.07,29.11,29.10,29.09
2022/02/11,38,21338300,25826650,20225500,29.80,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,,29.79,514.80,0.00,29.79,29.46,,29.79,29.08,29.08,29.09,29.05,29.11,29.08,29.09,29.08,29.08,,5715850,4750850,3107700,1411250,,29.79,29.07,29.08,29.10,29.09,28.93,29.08,29.13,29.10,29.08
2022/02/11,39,21207050,25575250,20023550,29.80,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,,29.79,514.95,0.00,30.00,29.82,,29.79,29.08,29.09,29.08,29.05,29.11,29.08,29.09,29.08,29.08,,5789500,4751150,3217900,1414950,,29.79,29.07,29.08,29.09,29.09,28.93,29.07,29.13,29.10,29.08
2022/02/11,40,21243250,25476750,19962500,29.29,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,,29.28,514.95,0.00,33.00,29.84,,29.28,29.08,29.08,29.07,29.04,29.10,29.08,29.09,29.08,29.08,,5828550,4640350,3314100,1396150,,29.28,29.07,29.08,29.09,29.08,28.87,29.07,29.11,29.08,29.08
2022/02/11,41,21185350,25209600,19890400,29.08,28.97,28.97,28.97,28.97,28.97,28.97,28.97,28.97,28.97,,29.08,514.54,0.00,30.94,29.31,,29.08,28.97,28.97,28.96,28.98,29.00,28.97,28.98,28.96,28.97,,5788200,4591500,3343700,1441750,,29.08,28.97,28.97,28.98,28.98,28.89,28.96,29.02,28.97,28.97
2022/02/11,42,21144550,25050100,19885900,28.94,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,20.75,,28.94,514.52,0.00,29.84,29.46,,28.94,28.06,28.07,28.08,28.08,28.09,28.06,28.07,28.06,20.75,,5802250,4590550,3342000,1529050,,28.94,28.11,28.06,28.07,28.07,28.03,28.06,28.13,28.06,20.75
2022/02/11,43,21491550,24910950,19741850,26.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,20.75,,26.00,514.57,0.00,28.99,28.73,,26.00,25.00,25.00,25.02,25.02,25.03,25.00,25.01,25.00,20.75,,5752400,4540600,3316500,1524300,,26.00,25.01,25.00,25.04,25.02,25.03,25.00,25.00,25.00,20.75
2022/02/11,44,21657450,24126950,19109700,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84,14.80,,23.85,514.87,0.00,27.05,26.00,,23.85,23.84,23.84,23.85,23.85,23.88,23.84,23.85,23.84,14.80,,5702750,4498650,3152200,1472150,,23.85,23.84,23.84,23.86,23.85,23.84,23.86,23.84,23.84,14.80
2022/02/11,45,21063250,23693050,18867450,23.72,23.72,23.72,24.19,24.19,24.19,24.19,24.19,24.19,14.80,,23.73,514.75,0.00,27.43,26.03,,23.73,23.72,23.73,24.20,24.21,24.22,24.19,24.20,24.19,14.80,,5795550,4378500,2953150,1404600,,23.73,23.72,23.73,24.21,24.21,24.19,24.20,24.19,24.19,14.80
2022/02/11,46,20842950,22876450,18741150,20.68,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,14.80,,20.69,514.77,0.00,20.92,20.75,,20.69,20.83,20.84,20.84,20.85,20.86,20.83,20.84,20.83,14.80,,5553800,4306050,2634400,1309500,,20.69,20.83,20.84,20.85,20.85,20.83,20.84,20.83,20.83,14.80
2022/02/11,47,20459500,22991600,18603750,23.26,26.95,26.95,26.95,26.95,26.95,26.95,26.95,26.95,14.27,,23.31,515.57,0.00,28.11,26.57,,23.31,26.93,26.95,26.98,26.97,26.98,26.94,26.95,26.95,14.27,,5258250,4227800,2315400,1208500,,23.31,26.97,26.98,26.94,27.04,26.95,26.95,26.96,26.95,14.27
2022/02/11,48,20009250,22085050,18276750,20.75,24.42,24.42,24.42,24.42,24.42,24.42,24.42,24.42,14.27,,20.80,515.72,0.00,23.15,22.17,,20.80,24.41,24.42,24.46,24.40,24.44,24.42,24.43,24.42,14.27,,5050500,4196000,1632850,929250,,20.80,24.42,24.45,24.42,24.50,24.42,24.41,24.42,24.44,14.27
2022/02/12,1,19386900,21983700,18070100,19.83,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,14.27,,19.84,512.23,0.00,19.40,19.01,,19.84,24.84,24.84,24.83,24.83,24.84,24.83,24.84,24.84,14.27,,4648400,3844650,1771100,864750,,19.84,24.82,24.83,24.84,24.84,24.82,24.83,24.84,24.84,14.27
2022/02/12,2,20321000,21896050,17912100,19.00,20.08,20.08,20.08,20.08,20.08,20.08,20.08,20.08,14.27,,19.00,512.56,0.00,18.92,17.01,,19.00,20.08,20.07,20.08,20.08,20.08,20.08,20.08,20.08,14.27,,5302100,4036450,2648000,1445250,,19.00,20.08,20.08,20.08,20.08,20.08,20.08,20.08,20.08,14.27
2022/02/12,3,21316550,22112900,17897500,19.32,20.97,20.97,20.97,20.97,19.11,19.11,19.11,19.11,8.00,,19.32,512.81,0.00,19.80,19.32,,19.32,20.97,20.97,20.97,20.96,19.11,19.11,19.09,19.11,8.00,,5923450,4058000,2900950,1622250,,19.32,20.96,20.96,20.97,20.97,19.09,19.10,19.11,19.11,8.00
2022/02/12,4,21701550,22448000,18049900,19.44,21.05,21.05,21.05,21.05,19.02,19.02,19.02,19.02,6.60,,19.44,513.06,0.00,19.71,19.44,,19.44,21.05,21.05,21.05,21.04,19.02,19.02,19.00,19.02,6.60,,6106200,3994850,3215100,1705250,,19.44,21.04,21.04,21.05,21.05,19.01,19.01,19.02,19.02,6.60
2022/02/12,5,21909050,22485350,18064250,19.49,21.03,21.03,21.03,21.03,19.11,19.11,19.11,19.11,9.30,,19.49,513.11,0.00,19.84,19.43,,19.49,21.03,21.03,21.03,21.02,19.11,19.11,19.09,19.11,9.30,,6269050,3971550,3411550,1744250,,19.49,21.02,21.02,21.03,21.03,19.10,19.10,19.11,19.11,9.30
2022/02/12,6,22219050,22584150,18114300,19.51,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,14.27,,19.51,513.17,0.00,20.39,19.51,,19.51,21.31,21.29,21.31,21.30,21.31,21.31,21.31,21.31,14.27,,6466100,3971250,3469550,1748750,,19.51,21.30,21.30,21.31,21.31,21.29,21.30,21.31,21.31,14.27
2022/02/12,7,22510200,22614900,18237250,19.30,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96,14.27,,19.31,513.84,0.00,19.73,19.31,,19.31,20.96,20.94,20.96,20.95,20.96,20.96,20.96,20.96,14.27,,6615950,3970900,3362050,1744250,,19.31,20.95,20.95,20.96,20.95,20.95,20.95,20.96,20.96,14.27
2022/02/12,8,22661600,22654250,18231800,19.30,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,14.27,,19.31,515.25,0.00,19.73,19.31,,19.31,20.88,20.88,20.88,20.87,20.88,20.88,20.88,20.85,14.27,,6740100,3969900,3271200,1746250,,19.31,20.87,20.87,20.88,20.87,20.87,20.88,20.88,20.88,14.27
2022/02/12,9,22731900,22852350,18197650,19.51,22.11,22.11,22.11,22.11,19.02,19.02,19.02,19.02,14.27,,19.51,514.99,0.00,19.51,19.00,,19.51,22.11,22.10,22.11,22.09,19.02,19.02,19.00,19.02,14.27,,6880500,3969700,3386600,1770750,,19.51,22.10,22.10,22.11,22.11,19.01,19.02,19.02,19.02,14.27
2022/02/12,10,22785250,22954850,18225150,19.51,22.47,22.47,22.47,22.47,19.00,19.00,19.00,19.00,14.27,,19.52,515.25,0.00,19.52,19.03,,19.52,22.47,22.46,22.47,22.43,19.00,19.00,18.98,19.00,14.27,,6949000,3968800,3549400,1853450,,19.52,22.46,22.46,22.46,22.46,18.98,18.99,19.00,19.00,14.27
2022/02/12,11,22829150,22484200,18055950,19.18,19.51,19.51,19.51,19.51,19.02,19.02,19.02,19.02,14.27,,19.18,514.98,0.00,19.30,18.49,,19.18,19.51,19.52,19.51,19.50,19.02,19.02,19.00,19.02,14.27,,7090000,3968850,3780500,1984350,,19.18,19.51,19.51,19.51,19.51,19.00,19.01,19.02,19.02,14.27
2022/02/12,12,22572400,22872350,17993200,19.63,20.84,20.84,20.84,20.84,19.00,19.00,19.00,19.00,14.27,,19.63,514.99,0.00,19.63,19.12,,19.63,20.84,20.85,20.84,20.82,19.00,19.00,18.98,19.00,14.27,,6992850,3976700,3788850,2019950,,19.63,20.83,20.83,20.84,20.84,18.98,18.99,19.00,19.00,14.27
2022/02/12,13,22671650,22311750,17758350,19.41,20.17,20.17,20.17,20.17,19.11,19.11,19.11,19.11,14.27,,19.41,514.99,0.00,19.27,18.98,,19.41,20.18,20.18,20.17,20.17,19.11,19.11,19.09,19.11,14.27,,6886300,4044900,3689600,1993200,,19.41,20.17,20.17,20.17,20.17,19.09,19.10,19.11,19.11,14.27
2022/02/12,14,22705650,22517950,17818250,20.75,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,14.27,,20.75,514.99,0.00,20.15,19.80,,20.75,23.13,23.11,23.13,23.05,23.13,23.13,23.11,23.13,14.27,,7018850,4101650,3604050,1945850,,20.75,23.10,23.12,23.13,23.12,22.90,23.12,23.13,23.13,14.27
2022/02/12,15,22960250,23137050,18190200,21.23,22.51,22.51,22.51,22.51,22.51,22.51,22.51,22.51,14.27,,21.23,515.93,0.00,20.19,19.98,,21.23,22.51,22.39,22.51,22.48,22.51,22.51,22.51,22.51,14.27,,7158300,4179100,3355750,1807750,,21.23,22.50,22.50,22.49,22.50,22.42,22.50,22.51,22.51,14.27
2022/02/12,16,23763500,23532600,18799150,22.11,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,14.27,,22.11,515.94,0.00,22.51,22.11,,22.11,23.13,23.04,23.13,23.11,23.13,23.13,23.13,23.13,14.27,,7418850,4271550,3080250,1740000,,22.11,23.13,23.12,23.13,23.13,22.99,23.12,23.13,23.13,14.27
2022/02/12,17,24152300,23948500,19566200,20.79,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,14.27,,20.80,516.17,0.00,21.05,20.76,,20.80,23.13,23.01,23.13,23.09,23.13,23.13,23.13,23.13,14.27,,7394500,4245050,3068800,1931950,,20.80,23.13,23.12,23.10,23.12,23.02,23.12,23.13,23.13,14.27
2022/02/12,18,24486400,24047800,19982050,20.59,22.11,22.11,22.11,22.11,22.11,22.11,22.11,22.11,14.27,,20.59,515.92,0.00,20.59,19.83,,20.59,22.11,22.09,22.11,22.07,22.11,22.11,22.11,22.11,14.27,,7305800,4117850,2835200,1879750,,20.59,22.11,22.10,22.10,22.10,22.10,22.10,22.11,22.11,14.27
2022/02/12,19,25431600,23574800,20322100,17.53,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,11.17,,17.53,515.93,0.00,16.22,14.80,,17.53,19.85,19.81,19.85,19.83,19.85,19.85,19.85,19.85,11.17,,7674950,3968750,2687700,2046750,,17.53,19.85,19.84,19.85,19.84,19.76,19.84,19.85,19.85,11.17
2022/02/12,20,26642450,23086400,20549700,15.77,19.16,19.16,19.16,19.16,18.51,18.51,18.51,18.51,9.34,,15.78,515.31,0.00,13.98,13.00,,15.78,19.16,19.16,19.16,19.15,18.51,18.45,18.51,18.51,9.34,,8517900,3837900,2820700,2240750,,15.78,19.16,19.16,19.15,19.16,18.20,18.51,18.51,18.51,9.34
2022/02/12,21,28737500,22784900,20792700,14.87,17.53,17.53,17.53,17.53,14.14,14.14,14.14,14.14,8.97,,14.90,516.02,0.00,9.36,7.90,,14.90,17.53,17.52,17.53,17.56,14.14,14.13,14.14,14.14,8.97,,9923300,3687850,2862450,2460450,,14.90,17.53,17.54,17.53,17.54,14.13,14.13,14.14,14.14,8.97
2022/02/12,22,29769300,22425400,20730450,12.99,14.87,14.87,16.21,16.21,14.29,14.29,14.29,14.29,8.78,,13.05,517.37,0.00,9.19,0.01,,13.05,14.87,15.02,16.21,16.28,14.28,14.28,14.29,14.29,8.78,,10359650,3422950,2984950,2678450,,13.05,14.89,14.87,16.26,16.22,14.28,14.28,14.29,14.29,8.78
2022/02/12,23,31157600,22002550,20496500,12.25,7.45,7.45,13.92,13.92,13.92,13.92,13.92,13.92,2.00,,12.30,516.91,0.00,9.25,0.01,,12.30,7.48,8.23,13.93,14.03,13.92,13.92,13.92,13.92,2.00,,10799550,3045000,2925950,2460450,,12.30,7.49,7.48,13.98,13.95,13.96,13.94,13.92,13.92,2.00
2022/02/12,24,32304500,21831550,20651000,9.34,7.45,7.45,12.99,12.99,12.99,12.99,12.99,12.99,0.01,,9.41,518.67,0.00,8.72,0.01,,9.41,7.45,7.60,12.99,13.10,12.99,12.99,12.99,12.98,0.01,,10896300,2913300,2862450,2396950,,9.41,7.49,7.47,13.05,13.00,12.99,12.99,12.99,12.99,0.01
2022/02/12,25,33184650,21457800,20623950,8.62,7.43,7.43,12.25,12.25,9.94,9.94,9.94,9.94,0.01,,8.71,520.19,0.00,8.88,0.01,,8.71,7.43,8.07,12.25,12.25,10.02,9.94,9.94,9.94,0.01,,10976550,2871200,2789650,2324150,,8.71,7.45,7.45,12.26,12.24,9.94,9.94,9.94,9.94,0.01
2022/02/12,26,33619500,21226600,20513850,8.36,7.45,7.45,12.25,12.25,8.57,8.57,8.57,8.57,0.01,,8.40,517.27,0.00,8.40,0.01,,8.40,7.45,7.61,12.25,12.24,8.60,8.58,8.54,8.54,0.01,,11094300,2863100,2516650,2051150,,8.40,7.47,7.47,12.24,12.24,8.58,8.57,8.57,8.54,0.01
2022/02/12,27,33220200,21473500,20698200,8.60,12.25,12.25,12.25,12.25,8.52,8.52,8.52,8.52,0.01,,8.69,520.20,0.00,9.25,0.01,,8.69,12.25,12.21,12.25,12.31,8.64,8.53,8.52,8.52,0.01,,11131950,2858750,2457250,1991750,,8.69,12.25,12.24,12.29,12.23,8.56,8.53,8.52,8.57,0.01
2022/02/12,28,32403600,21340450,20387050,8.78,12.25,12.25,12.25,12.25,8.83,8.83,8.83,8.83,0.01,,8.86,519.34,0.00,9.23,0.01,,8.86,12.25,12.24,12.25,12.31,8.93,8.84,8.83,8.81,0.01,,10745900,2851700,2518750,2053250,,8.86,12.25,12.24,12.29,12.23,8.86,8.83,8.83,8.94,0.01
2022/02/12,29,31349050,21271000,20027300,9.15,12.25,12.25,12.25,12.25,11.23,11.23,11.23,11.23,0.01,,9.25,520.62,0.00,9.31,2.03,,9.25,11.91,12.28,12.25,12.38,11.26,11.25,11.23,11.22,0.01,,10378250,2855800,2812100,2196600,,9.25,12.25,12.25,12.30,12.24,11.22,11.23,11.23,11.36,0.01
2022/02/12,30,29793600,21501700,19709600,9.34,17.00,17.00,17.00,17.00,12.99,12.99,12.99,12.99,0.01,,9.45,521.05,0.00,9.88,8.46,,9.45,16.92,16.85,16.99,16.98,13.00,12.98,12.99,12.99,0.01,,9573100,2988800,3119650,2340150,,9.45,16.99,16.98,16.93,16.97,12.90,12.97,12.99,13.03,0.01
2022/02/12,31,28252300,21362150,19342300,12.25,17.00,17.00,17.00,17.00,12.99,12.99,12.99,12.99,0.01,,12.29,516.67,0.00,12.29,9.00,,12.29,17.00,17.04,16.97,17.00,13.00,12.97,12.99,12.99,0.01,,8999050,3050650,3459400,2516400,,12.29,16.99,16.98,16.99,16.97,12.81,12.99,12.99,13.01,0.01
2022/02/12,32,26048200,21514950,18984650,13.92,17.58,17.58,17.58,17.58,12.99,12.99,12.99,12.99,2.00,,13.96,516.92,0.00,12.28,9.80,,13.96,17.57,17.64,17.57,17.58,13.00,13.00,12.98,12.99,2.00,,8076100,3315550,3537000,2418500,,13.96,17.57,17.58,17.60,17.56,13.00,12.99,12.99,12.99,2.00
2022/02/12,33,24849000,22182500,18845500,14.80,19.32,19.32,19.32,19.32,13.97,13.97,13.97,13.97,9.15,,14.86,517.07,0.00,13.98,12.30,,14.86,19.31,19.42,19.31,19.33,13.97,13.97,13.96,13.97,9.15,,7223550,3613300,3330700,2070250,,14.86,19.33,19.32,19.34,19.34,13.96,13.96,13.97,13.98,9.15
2022/02/12,34,22644800,22727450,18600350,19.63,21.96,21.96,21.96,21.96,15.77,15.77,15.77,15.77,14.27,,19.64,515.26,0.00,14.28,14.14,,19.64,21.96,21.97,21.96,21.96,15.77,15.78,15.78,15.76,14.27,,5917950,3682950,3317250,1871800,,19.64,21.96,21.96,21.97,21.95,15.79,15.78,15.77,15.77,14.27
2022/02/12,35,21561250,23615350,18948400,23.13,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,14.27,,23.12,516.78,0.00,19.47,15.77,,23.12,23.14,23.15,23.14,23.07,23.14,23.14,23.14,23.00,14.27,,6007250,4039100,3371450,1918000,,23.12,23.14,23.14,23.15,23.13,22.85,23.15,23.14,23.14,14.27
2022/02/12,36,21346200,23903150,19093200,25.17,24.93,24.93,24.93,24.93,24.93,24.93,24.93,24.93,14.80,,25.16,516.79,0.00,24.71,23.12,,25.16,24.93,24.89,24.93,24.94,24.94,24.93,24.93,24.93,14.80,,6223200,4256100,3172200,1762750,,25.16,24.93,24.93,24.94,24.92,24.96,24.92,24.93,24.93,14.80
2022/02/12,37,21920650,24441550,19658250,25.67,25.17,25.17,25.17,25.17,25.17,25.17,25.17,25.17,14.80,,25.66,514.79,0.00,25.66,23.12,,25.66,25.17,25.19,25.17,25.16,25.18,25.17,25.17,25.17,14.81,,6499400,4533300,3037700,1786250,,25.66,25.17,25.17,25.19,25.18,25.07,25.17,25.17,25.17,14.80
2022/02/12,38,22120550,24503950,19805650,25.91,25.17,25.17,25.17,25.17,25.17,25.17,25.17,25.17,14.80,,25.90,514.79,0.00,24.50,23.13,,25.90,25.17,25.19,25.17,25.15,25.18,25.17,25.17,25.17,14.81,,6700900,4735450,2884950,1783000,,25.90,25.17,25.17,25.19,25.18,25.07,25.17,25.17,25.17,14.80
2022/02/12,39,21920500,24233850,19651550,25.90,25.57,25.57,25.57,25.57,25.57,25.57,25.57,25.57,14.80,,25.90,515.00,0.00,24.63,23.13,,25.90,25.57,25.59,25.57,25.57,25.58,25.57,25.58,25.57,14.80,,6631850,4673000,2742100,1789150,,25.90,25.57,25.57,25.58,25.57,25.56,25.57,25.57,25.57,14.80
2022/02/12,40,22162000,23965150,19699350,25.18,24.50,24.50,24.50,24.50,24.50,24.50,24.50,24.50,14.80,,25.17,514.78,0.00,24.87,23.13,,25.17,24.50,24.52,24.50,24.50,24.51,24.50,24.49,24.50,14.80,,6609900,4651200,2581650,1783700,,25.17,24.50,24.50,24.51,24.50,24.48,24.50,24.50,24.50,14.80
2022/02/12,41,21935200,23932250,19662050,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,14.80,,24.42,514.77,0.00,23.13,23.13,,24.42,24.43,24.39,24.43,24.40,24.45,24.43,24.41,24.43,14.80,,6496200,4609000,2720250,1959200,,24.42,24.43,24.42,24.43,24.43,24.31,24.43,24.43,24.43,14.80
2022/02/12,42,21883050,23626500,19547950,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,14.80,,23.14,514.40,0.00,23.14,22.10,,23.14,23.14,23.13,23.14,23.11,23.15,23.14,23.14,23.14,14.80,,6371050,4608900,2547650,1936100,,23.14,23.15,23.14,23.14,23.14,23.07,23.15,23.14,23.14,14.80
2022/02/12,43,21824800,22966350,19339400,23.13,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,14.80,,23.12,513.59,0.00,23.12,20.41,,23.12,23.14,23.16,23.14,23.09,23.15,23.14,23.13,23.14,14.80,,6274150,4631900,2353550,1921500,,23.12,23.14,23.14,23.14,23.14,23.05,23.14,23.14,23.11,14.80
2022/02/12,44,21912700,22504550,19149950,21.16,22.76,22.76,23.13,23.13,23.13,23.13,23.13,23.13,14.27,,21.17,513.82,0.00,21.04,19.01,,21.17,22.76,22.62,23.13,23.06,23.14,23.13,23.11,23.13,14.27,,6076350,4561800,2302250,2020700,,21.17,22.75,22.75,23.11,23.10,23.05,23.11,23.13,23.12,14.27
2022/02/12,45,21409450,22485900,18867950,19.94,20.99,20.99,21.34,21.34,21.34,21.34,21.34,21.34,14.27,,19.95,513.59,0.00,19.95,19.01,,19.95,20.99,20.80,21.34,21.34,21.35,21.34,21.34,21.34,14.27,,5786650,4427550,2499950,2096200,,19.95,20.99,20.98,21.32,21.32,21.27,21.32,21.34,21.34,14.27
2022/02/12,46,21431000,21961350,18728800,18.99,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,14.27,,19.01,513.59,0.00,18.78,14.88,,19.01,19.94,19.95,19.94,19.94,19.95,19.94,19.96,19.94,14.27,,5484200,4367250,2463900,2053500,,19.01,19.94,19.94,19.96,19.96,19.91,19.93,19.95,19.94,14.27
2022/02/12,47,20877550,21800950,18495150,19.00,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,14.27,,19.02,513.27,0.00,19.67,17.02,,19.02,21.32,21.33,21.31,21.31,21.33,21.32,21.24,21.32,14.27,,5146750,4320200,2329250,1887350,,19.02,21.31,21.32,21.31,21.30,21.23,21.30,21.32,21.32,14.27
2022/02/12,48,20406200,21059900,18190650,15.77,19.93,19.93,19.93,19.93,19.93,19.93,19.93,19.93,14.27,,15.80,513.69,0.00,19.72,15.88,,15.80,19.93,19.89,19.92,19.87,19.92,19.93,19.79,19.93,14.26,,4936600,4312750,1814900,1377200,,15.80,19.92,19.92,19.88,19.88,19.85,19.90,19.93,19.93,14.26
2022/02/13,1,19410150,20865350,17846400,14.80,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.01,,14.83,512.12,0.00,16.91,14.83,,14.83,20.14,20.12,20.11,20.14,20.14,20.14,20.14,20.14,3.01,,4868850,4049350,2120850,1311100,,14.83,20.12,20.14,20.14,20.13,20.14,20.14,20.14,20.02,3.01
2022/02/13,2,20454900,20847850,17829350,14.80,19.33,19.33,19.33,19.33,19.33,19.33,19.33,19.33,3.01,,14.83,513.36,0.00,14.83,14.39,,14.83,19.33,19.33,19.32,19.33,19.33,19.32,19.34,19.20,3.01,,5429350,4198050,3117900,2080650,,14.83,19.32,19.33,19.33,19.33,19.33,19.34,19.33,19.20,3.01
2022/02/13,3,21045850,21070200,17989050,14.80,19.33,19.33,19.33,19.33,19.00,19.00,19.00,19.00,3.01,,14.82,513.41,0.00,14.89,14.82,,14.82,19.33,19.33,19.32,19.33,19.00,18.99,19.01,18.72,3.01,,5584900,4192050,3579850,2307100,,14.82,19.33,19.33,19.33,19.33,18.97,19.00,19.00,18.83,3.01
2022/02/13,4,21372750,21098650,18074150,14.80,19.30,19.30,19.30,19.30,19.00,19.00,19.00,19.00,3.01,,14.82,513.75,0.00,18.14,14.82,,14.82,19.30,19.30,19.30,19.31,19.00,18.99,19.02,18.75,3.01,,5780000,4144300,3718000,2406650,,14.82,19.31,19.30,19.30,19.30,19.00,19.01,19.00,18.84,3.01
